"","number","contractName","name","address","banking","bonus","status","lastUpdate","connected","overflow","shape","position.latitude","position.longitude","totalStands.capacity","totalStands.availabilities.bikes","totalStands.availabilities.stands","totalStands.availabilities.mechanicalBikes","totalStands.availabilities.electricalBikes","totalStands.availabilities.electricalInternalBatteryBikes","totalStands.availabilities.electricalRemovableBatteryBikes","mainStands.capacity","mainStands.availabilities.bikes","mainStands.availabilities.stands","mainStands.availabilities.mechanicalBikes","mainStands.availabilities.electricalBikes","mainStands.availabilities.electricalInternalBatteryBikes","mainStands.availabilities.electricalRemovableBatteryBikes","overflowStands.capacity","overflowStands.availabilities.bikes","overflowStands.availabilities.stands","overflowStands.availabilities.mechanicalBikes","overflowStands.availabilities.electricalBikes","overflowStands.availabilities.electricalInternalBatteryBikes","overflowStands.availabilities.electricalRemovableBatteryBikes","region"
"385",7004,"lyon","7004 - MAIRIE DU 7E","Place Jean Macé - Face à la mairie",TRUE,FALSE,"OPEN","2023-10-06T11:49:53Z",TRUE,FALSE,NA,45.74656,4.842265,30,0,30,0,0,0,0,30,0,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69007"
"386",5031,"lyon","5031- MÉNIVAL / JOLIOT CURIE","49 RUE JOLIOT CURIE",FALSE,TRUE,"OPEN","2023-10-06T11:47:05Z",TRUE,FALSE,NA,45.754654,4.78821,20,0,20,0,0,0,0,20,0,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69008"
"387",2039,"lyon","2039 - CHARITÉ / RÉCAMIER","86 RUE DE LA CHARITE",FALSE,FALSE,"OPEN","2023-10-06T11:47:20Z",TRUE,FALSE,NA,45.749257,4.82984,17,14,1,6,10,0,10,17,14,1,6,10,0,10,NA,NA,NA,NA,NA,NA,NA,"69003"
"388",12003,"lyon","12003 - VAULX - BIBLIOTHEQUE","",FALSE,FALSE,"OPEN","2023-10-06T11:48:04Z",TRUE,FALSE,NA,45.757092,4.92731,15,1,14,1,0,0,0,15,1,14,1,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69120"
"389",25001,"lyon","25001 - ST CYR","",TRUE,TRUE,"OPEN","2023-10-06T11:45:22Z",TRUE,FALSE,NA,45.799742,4.819607,12,0,12,0,0,0,0,12,0,12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69100"
"390",5041,"lyon","5041 - L'HOMME DE LA ROCHE","55 QUAI PIERRE SCIZE",TRUE,FALSE,"OPEN","2023-10-06T11:47:15Z",TRUE,FALSE,NA,45.766576,4.820214,21,1,20,1,0,0,0,21,1,20,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69004"
"391",5009,"lyon","5009 - PLACE ENNEMOND FOUSSERET","angle quai de Bondy",TRUE,FALSE,"OPEN","2023-10-06T11:43:47Z",TRUE,FALSE,NA,45.764695,4.828969,16,8,8,2,6,0,6,16,8,8,2,6,0,6,NA,NA,NA,NA,NA,NA,NA,"69003"
"392",3034,"lyon","3034 - GARIBALDI / PENSIONNAT","",TRUE,FALSE,"OPEN","2023-10-06T11:47:26Z",TRUE,FALSE,NA,45.754727,4.85346,30,18,12,11,7,0,7,30,18,12,11,7,0,7,NA,NA,NA,NA,NA,NA,NA,"69007"
"393",8030,"lyon","8030 - LAËNNEC","Angle rue Nungesser et Coli",FALSE,FALSE,"OPEN","2023-10-06T11:48:28Z",TRUE,FALSE,NA,45.741425,4.879733,16,9,7,4,5,0,5,16,9,7,4,5,0,5,NA,NA,NA,NA,NA,NA,NA,"69100"
"394",5036,"lyon","5036 - LA SALETTE","104 RUE DU COMMANDANT CHARCOT",FALSE,TRUE,"OPEN","2023-10-06T11:46:06Z",TRUE,FALSE,NA,45.749627,4.795546,15,7,8,7,0,0,0,15,7,8,7,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69005"
"395",8003,"lyon","8003 - CLAUDE BERNARD LYON I","Devant entrée de la fac",FALSE,FALSE,"OPEN","2023-10-06T11:46:55Z",TRUE,FALSE,NA,45.738135,4.886885,16,1,15,1,0,0,0,16,1,15,1,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69008"
"396",3100,"lyon","3100 - SISLEY / DAUPHINE","61 RUE DU DAUPHINE",TRUE,FALSE,"OPEN","2023-10-06T11:50:00Z",TRUE,FALSE,NA,45.7524835251712,4.8687553636982,17,1,16,1,0,0,0,17,1,16,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69008"
"397",28002,"lyon","28002 - FONTAINES S/S - GAMBETTA","",FALSE,FALSE,"OPEN","2023-10-06T11:48:59Z",TRUE,FALSE,NA,45.835406,4.8457,20,6,14,1,5,0,5,20,6,14,1,5,0,5,NA,NA,NA,NA,NA,NA,NA,"69003"
"398",10027,"lyon","10027 - MAIRIE DE VILLEURBANNE","Avenue Aristide Briand, en face de la mairie",TRUE,FALSE,"OPEN","2023-10-06T11:47:59Z",TRUE,FALSE,NA,45.766861,4.880059,26,0,26,0,0,0,0,26,0,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69100"
"399",1012,"lyon","1012 - AMPÈRE / BOURSE","Rue de la Bourse - Long du Collège-Lycée Ampère",TRUE,FALSE,"OPEN","2023-10-06T11:49:57Z",TRUE,FALSE,NA,45.765789,4.836906,26,15,9,7,9,0,9,26,15,9,7,9,0,9,NA,NA,NA,NA,NA,NA,NA,"69006"
"400",10036,"lyon","10036 - STALINGRAD","Boulevard Stalingrad/angle rue Charlie Chaplin",FALSE,FALSE,"OPEN","2023-10-06T11:49:10Z",TRUE,FALSE,NA,45.77435,4.859157,21,12,9,4,8,0,8,21,12,9,4,8,0,8,NA,NA,NA,NA,NA,NA,NA," 69100"
"401",2018,"lyon","2018 - HOTEL DIEU / PONT DE LA GUILLOTIERE","",TRUE,FALSE,"OPEN","2023-10-06T11:49:10Z",TRUE,FALSE,NA,45.757571,4.837183,50,24,26,11,13,0,13,50,24,26,11,13,0,13,NA,NA,NA,NA,NA,NA,NA," 69002"
"402",2030,"lyon","2030 - RÉPUBLIQUE / POULAILLERIE","Angle Poulaillerie / République",TRUE,FALSE,"OPEN","2023-10-06T11:48:49Z",TRUE,FALSE,NA,45.764079,4.835554,32,11,21,2,9,0,9,32,11,21,2,9,0,9,NA,NA,NA,NA,NA,NA,NA,"69001"
"403",8051,"lyon","8051 - HÔPITAL SAINT-JEAN DE DIEU","303 ROUTE DE VIENNE (VENISSIEUX)",FALSE,FALSE,"OPEN","2023-10-06T11:47:55Z",TRUE,FALSE,NA,45.724172,4.854165,20,15,5,11,4,0,4,20,15,5,11,4,0,4,NA,NA,NA,NA,NA,NA,NA,"69008"
"404",7057,"lyon","7057 - JAURES / BOLLIER","217b–221 Avenue Jean Jaurès 69007 Lyon",TRUE,FALSE,"OPEN","2023-10-06T11:49:06Z",TRUE,FALSE,NA,45.734712,4.835486,34,22,11,10,13,0,13,34,22,11,10,13,0,13,NA,NA,NA,NA,NA,NA,NA," 69007"
"405",17001,"lyon","17001 - ST FONS - ARSENAL","",FALSE,FALSE,"OPEN","2023-10-06T11:49:57Z",TRUE,FALSE,NA,45.712362,4.855202,27,8,19,2,6,0,6,27,8,19,2,6,0,6,NA,NA,NA,NA,NA,NA,NA," 69190"
"406",7052,"lyon","7052 - PARC BLANDAN","Rue de l'Epargne",FALSE,FALSE,"OPEN","2023-10-06T11:48:48Z",TRUE,FALSE,NA,45.745939,4.851214,25,4,21,3,1,0,1,25,4,21,3,1,0,1,NA,NA,NA,NA,NA,NA,NA," 69007"
"407",7001,"lyon","7001 - PLACE GABRIEL PÉRI","Place Gabriel Péri",TRUE,FALSE,"OPEN","2023-10-06T11:48:42Z",TRUE,FALSE,NA,45.754875,4.843627,20,6,14,3,3,0,3,20,6,14,3,3,0,3,NA,NA,NA,NA,NA,NA,NA,"69007"
"408",6036,"lyon","6036 - MUSÉE D'ART CONTEMPORAIN","Allée A. Lignon",TRUE,FALSE,"OPEN","2023-10-06T11:48:22Z",TRUE,FALSE,NA,45.783885,4.852156,23,16,7,12,4,0,4,23,16,7,12,4,0,4,NA,NA,NA,NA,NA,NA,NA,"69007"
"409",7005,"lyon","7005 - DEBOURG","Avenue Debourg - Angle avenue Jean Jaurès",FALSE,FALSE,"OPEN","2023-10-06T11:48:30Z",TRUE,FALSE,NA,45.73182,4.833996,20,17,3,11,6,0,6,20,17,3,11,6,0,6,NA,NA,NA,NA,NA,NA,NA,"69005"
"410",8052,"lyon","8052 - CLINIQUE MONPLAISIR","2 AV. DES FRERES LUMIERE",FALSE,FALSE,"OPEN","2023-10-06T11:49:55Z",TRUE,FALSE,NA,45.747091,4.860196,16,6,10,4,2,0,2,16,6,10,4,2,0,2,NA,NA,NA,NA,NA,NA,NA,"69006"
"411",6011,"lyon","6011- MAIRIE DU 6E","Angle rue Boileau",FALSE,FALSE,"OPEN","2023-10-06T11:48:57Z",TRUE,FALSE,NA,45.768395,4.849402,23,0,23,0,0,0,0,23,0,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69006"
"412",7061,"lyon","7061 - JAURES / UNIVERSITE","64 AV. JEAN JAURES",FALSE,FALSE,"OPEN","2023-10-06T11:48:04Z",TRUE,FALSE,NA,45.748545,4.843249,20,0,20,0,0,0,0,20,0,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69004"
"413",10013,"lyon","10013 - CUSSET","103 RUE PIERRE VOYANT (VILLEURBANNE)",FALSE,FALSE,"OPEN","2023-10-06T11:45:07Z",TRUE,FALSE,NA,45.764961,4.901018,20,2,18,1,1,0,1,20,2,18,1,1,0,1,NA,NA,NA,NA,NA,NA,NA," 69100"
"414",2005,"lyon","2005 - CONFLUENCE HÔTEL DE RÉGION","101 cours Charlemagne Lyon 2 direction centre ville. Devant l'hôtel de Région",TRUE,FALSE,"OPEN","2023-10-06T11:49:08Z",TRUE,FALSE,NA,45.740675,4.819284,32,24,7,17,8,0,8,32,24,7,17,8,0,8,NA,NA,NA,NA,NA,NA,NA,"69004"
"415",1032,"lyon","1032 - PIZAY","17 RUE PIZAY",TRUE,FALSE,"OPEN","2023-10-06T11:44:41Z",TRUE,FALSE,NA,45.767165,4.836334,22,6,15,5,2,0,2,22,6,15,5,2,0,2,NA,NA,NA,NA,NA,NA,NA," 69001"
"416",5030,"lyon","5030 - CHARCOT / RÉSIDENCE UNIVERSITAIRE","Angle rue du fort Ste Irénée / Charcot",TRUE,TRUE,"OPEN","2023-10-06T11:46:24Z",TRUE,FALSE,NA,45.755054,4.807811,32,1,31,1,0,0,0,32,1,31,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69100"
"417",8039,"lyon","8039 - PIERRE DELORE","97 ROUTE DE VIENNE",TRUE,FALSE,"OPEN","2023-10-06T11:47:56Z",TRUE,FALSE,NA,45.738617,4.852412,20,2,18,2,0,0,0,20,2,18,2,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69008"
"418",7062,"lyon","7062 - GARIBALDI / DOMER","51 RUE DOMER",TRUE,FALSE,"OPEN","2023-10-06T11:48:08Z",TRUE,FALSE,NA,45.747735,4.85162,19,1,18,1,0,0,0,19,1,18,1,0,0,0,NA,NA,NA,NA,NA,NA,NA," 69007"
"419",2002,"lyon","2002 - BELLECOUR / ST EXUPÉRY","PLACE BELLECOUR Côté rue Lintier",TRUE,FALSE,"OPEN","2023-10-06T11:49:34Z",TRUE,FALSE,NA,45.758149,4.830428,40,13,27,6,7,0,7,40,13,27,6,7,0,7,NA,NA,NA,NA,NA,NA,NA," 69002"
"420",3087,"lyon","3087 - PART-DIEU / GARIBALDI","4 BVD EUGENE DERUELLE",TRUE,FALSE,"OPEN","2023-10-06T11:49:20Z",TRUE,FALSE,NA,45.762768,4.852563,20,15,3,7,10,0,10,20,15,3,7,10,0,10,NA,NA,NA,NA,NA,NA,NA,"69003"
"421",9004,"lyon","9004 - GARE DE VAISE","Face entrée de la gare",TRUE,FALSE,"OPEN","2023-10-06T11:45:44Z",TRUE,FALSE,NA,45.779786,4.804666,22,3,19,1,2,0,2,22,3,19,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,"69200"
"422",8002,"lyon","8002- PLACE AMBROISE COURTOIS","Face au cours Albert Thomas",TRUE,FALSE,"OPEN","2023-10-06T11:49:25Z",TRUE,FALSE,NA,45.745296,4.871604,20,2,18,1,1,0,1,20,2,18,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,"69300"
"423",10007,"lyon","10007 - PIATON / CONDORCET","Av Piaton / angle Condorcet",FALSE,FALSE,"OPEN","2023-10-06T11:47:36Z",TRUE,FALSE,NA,45.774204,4.867512,20,12,8,8,4,0,4,20,12,8,8,4,0,4,NA,NA,NA,NA,NA,NA,NA," 69100"
"424",9033,"lyon","9033 - GORGE DE LOUP","49 RUE SGT BERTHET",TRUE,FALSE,"OPEN","2023-10-06T11:47:40Z",TRUE,FALSE,NA,45.767484,4.805626,40,1,39,0,1,0,1,40,1,39,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,"69100"
"425",5001,"lyon","5001 - PLACE VARILLON (FUNICULAIRE ST JUST)","Devant le n°63 rue de Trion",TRUE,TRUE,"OPEN","2023-10-06T11:44:38Z",TRUE,FALSE,NA,45.757319,4.815064,23,0,23,0,0,0,0,23,0,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69800"
"426",3018,"lyon","3018 - CRÉQUI / VOLTAIRE","Angle rue Paul Bert",TRUE,FALSE,"OPEN","2023-10-06T11:42:47Z",TRUE,FALSE,NA,45.756596,4.848442,30,0,30,0,0,0,0,30,0,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"69100"
